cmpd_sample_id	inchi_key	smiles	cas_number	moa
QD-39-YV36	CXGRSTBDABKESY-UCORVYFPSA-N	N[C@H]1C[C@@H](C(=O)O)CC1=C(C(F)(F)F)C(F)(F)F		OAT inhibitor
VD-08-TC47	CXGTZJYQWSUFET-IBGZPJMESA-N	CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O	251565-85-2	Insulin Sensitizers;PPARalpha Agonists;PPARgamma Agonists
BA-10-WH12	CXHHBESKHSJGOL-UHFFFAOYSA-N	CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CCNC6)ccc43)[nH]n2)CC1	1229450-33-2	VEGFR-2 (FLK-1/KDR) Inhibitors
OD-23-MK85	CXNKZFHCAXWXIJ-UHFFFAOYSA-N	CN(CC(=O)Nc1c2c(nc3ccccc13)CCC2)Cc1ccccc1	339310-56-4	Prostanoid EP4 Antagonists
FB-06-IU47	CXOCENPNQSXLGZ-UHFFFAOYSA-N	COC(=O)c1sccc1NC(=O)Cc1cccs1	676594-38-0	SAPK1a (JNK2) Inhibitors;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors
YD-85-OD87	CXPCEXYLSIRLQJ-UHFFFAOYSA-N	Fc1cc(-c2cccc3ncc(-c4cn[nH]c4)nc23)cc(F)c1CN1CCOCC1		
HD-03-XB39	CXQRKICWSCAUGW-UHFFFAOYSA-N	Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O		CDK inhibitor
LB-04-KP05	CXUCKELNYMZTRT-UHFFFAOYSA-N	CCn1c(=O)[nH]c2ccccc21	10045-45-1	SK2 Potassium Channel Activators
BC-08-RC39	CYCBWXXBSATYMI-QZWVJJBASA-N	C[N+]1(CCc2ccccc2)CCC[C@@H]1COC(=O)C(O)(c1ccccc1)c1ccccc1		CHRM3 antagonist
CF-68-DM58	CYLYVXPHAQLXFG-UHFFFAOYSA-N	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	19077-98-6	tetrahydrobiopterin biosynthesis inhibitor;Anti-inflammatory
GE-44-AZ94	CYMHTKKOUMCVCF-RPBOFIJWSA-N	Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@H](C#N)COCc2ccc(C(=O)O)cc2)c1		
AA-85-KR83	CYNLZIBKERMMOA-AWQFTUOYSA-N	COC(=O)c1cnn(-c2ccc(F)cc2F)c1/C=N/NC(=S)NC(C)(C)C	264233-05-8	GPR35 antagonist
EB-30-VD02	CYOHGALHFOKKQC-UHFFFAOYSA-N	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21	606143-52-6	MEK1 Inhibitors;MEK2 Inhibitors;Inhibitors of Signal Transduction Pathways
CB-30-KN11	CYPGNVSXMAUSJY-CXUHLZMHSA-N	N=C(N)N/N=C1\\CCc2c(C(=N)N)cccc21	138794-73-7	SAMDC inhibitor
AD-54-FG24	CYXKNKQEMFBLER-UHFFFAOYSA-N	C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	10118-35-1	Carnitine O-Palmitoyltransferase Inhibitors;NOX2 Inhibitors
FD-74-LD52	CZBFDKZEZLRXSZ-UHFFFAOYSA-N	Cn1ccc2cc(-c3nc4ccc(F)cc4s3)ccc21		
DA-33-CX68	CZCUSHJQJWKYTD-UHFFFAOYSA-N	Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1		Dyrk1 inhibitor
IB-56-BR35	CZKPOZZJODAYPZ-LROMGURASA-N	N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O	1248559-53-6	Inhibitors of Blood Coagulation Pathways;Integrin alphaIIbbeta3 (Fibrinogen gpIIb/IIIa) Antagonists;Inhibitors of Blood Coagulation Pathways;Integrin alphaIIbbeta3 (Fibrinogen gpIIb/IIIa) Antagonists
FB-91-BU05	CZRCFAOMWRAFIC-UHFFFAOYSA-N	CCCCCCCCCCCCCCOc1ccc(C(=O)O)o1	54857-86-2	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors
DC-17-EL33	CZSDJYXNNJQXBB-UHFFFAOYSA-N	C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3	239066-73-0	Glucocorticoid Receptor (GR) Modulators
EB-89-KM10	CZTSOXCSVFEFIK-UHFFFAOYSA-N	Oc1c(Cc2ccccc2)ccc2ccccc12	36441-32-4	Lipoxygenase Inhibitors;Antiinflammatory Drugs
EC-47-EO60	CZWVHOJDIJIJOH-UHFFFAOYSA-N	O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)N2CCOCC2)cc1	92082-86-5	Phosphodiesterase IV Inhibitors;Phosphodiesterase V (PDE5A) Inhibitors;TNF-alpha Production Inhibitors
S0-EE-U3YG	DALBJAQPFUGPCJ-UHFFFAOYSA-N	N#Cc1c(-c2ccccc2)nc(SCc2ccc(C(=O)O)cc2)[nH]c1=O		ACMSD inhibitor
DA-79-ZD74	DANYIYRPLHHOCZ-UHFFFAOYSA-N	COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1	480-44-4	Xanthine Oxidase Inhibitors;Melanin Inhibitors
ME-49-AE45	DAQJYQUHXSBGJM-VIFPVBQESA-N	CC(C)(C)NCC(=O)N1CCC[C@H]1C#N		
GE-29-ZM45	DAZCBQNFGSWSQG-UHFFFAOYSA-N	CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1		Lck tyrosine kinase inhibitor
HA-10-LJ21	DAZSWUUAFHBCGE-KRWDZBQOSA-N	CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N1CCCC1	566914-00-9	Myd88 Dimerization Inhibitors
AF-28-FX20	DBABZHXKTCFAPX-UHFFFAOYSA-N	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	57-66-9	MRP-1 Inhibitors;TRPV2 (Vanilloid VR2 Receptor) Agonists
AC-58-RM63	DBCKRBGYGMVSTI-UHFFFAOYSA-N	O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1	154189-24-9	Dual acting dopamine D2 / beta-2 adrenoceptor agonist;Dopamine D2 Agonists;beta2-Adrenoceptor Agonists
CD-18-KC24	DBEPLOCGEIEOCV-WSBQPABSSA-N	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	140375-21-9	Steroid 5alpha-Reductase Inhibitors
AD-37-DF79	DBISXWCOHGUFSF-UHFFFAOYSA-N	c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1	1235325-16-2	MGLUR4 positive allosteric modulator
RB-55-WB28	DBUOUVZMYWYRRI-YWEKDMGLSA-N	O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)c(O)c1	50932-20-2	TRADD-TRAF2 PPI inhibitor;TNFa - NFkB pathway inhibitor
AD-82-OW73	DCAJEEHUEYUYHB-UHFFFAOYSA-N	COCCOc1cc2ncc(-c3cc(N)nc(Cl)c3)n2cc1S(=O)(=O)C(C)(C)C		SELECTIVE INHIBITOR OF RIPK2;Receptor-Interacting Serine/Threonine-Protein (RIP-2) Kinase 2 Inhibitors
WA-03-IF37	DCFKMXSEXOQIEJ-UHFFFAOYSA-N	CCc1ccc(Nc2nnc(Cc3ccc(=O)[nH]c3)c3ccccc23)cc1Br		VEGFR Inhibitors;Inhibitors of Signal Transduction Pathways;Cytochrome P450 CYP3A4 Inhibitors;Cytochrome P450 CYP2C9 Inhibitors;Angiogenesis Inhibitors;VEGFR Inhibitors;Inhibitors of Signal Transduction Pathways;Cytochrome P450 CYP3A4 Inhibitors;Cytochrome P450 CYP2C9 Inhibitors;Angiogenesis Inhibitors
KA-78-TY66	DCGOBPRQIYFVOD-UHFFFAOYSA-N	COc1cc2c(NC3CCN(CCCCCN)CC3)nc(NCCCN(C)C)nc2cc1OCCCCCN		Histone-Lysine N-Methyltransferase EHMT2 (H3-K9-HMTase 3;G9a) Inhibitors
GD-71-OU80	DCKZGFRFXGBGOQ-UHFFFAOYSA-N	O=S(=O)(Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccc(Cl)cc1	2654-68-4	Carboxylesterase Inhibitors
FB-32-PY27	DCMHHJQTRGXPBA-UHFFFAOYSA-N	Clc1ccc(Cn2cc(-c3ccncc3)cn2)c(Cl)c1	870863-02-8	Cytochrome P450 CYP3A4 Inhibitors;Cytochrome P450 CYP2C9 Inhibitors
AB-30-DA10	DCOPUUMXTXDBNB-UHFFFAOYSA-N	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	128402-48-2	Cyclooxygenase-3 Inhibitors;Cyclooxygenase-1 Inhibitors;Cyclooxygenase-2 Inhibitors;Non-Steroidal Antiinflammatory Drugs;Voltage-Gated K(V) 7.2 (KCNQ2) Channel Activators
QD-85-OO24	DCRFKOGBPXGTPM-UHFFFAOYSA-N	O=C1CSC(c2ccccc2)c2cc(Cl)ccc2N1	13540-43-7	L-Type Calcium Channel Blockers;Na+/Ca2+ Exchanger (NCX) Inhibitors;L-Type Calcium Channel Blockers;Na+/Ca2+ Exchanger (NCX) Inhibitors
YC-27-PB87	DCSCGGYEUWOGTN-UHFFFAOYSA-N	Cc1c(COC(C)(C)C(=O)NCc2ccc(C(=O)O)cc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C(F)(F)F)cc1		LPAR5 (alias GPR92) inhibitor
FA-90-DR66	DCSUBABJRXZOMT-IRLDBZIGSA-N	COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC	104860-66-4	alpha-Adrenoceptor Antagonists
BE-45-UU35	DCVZSHVZGVWQKV-UHFFFAOYSA-N	NCCNS(=O)(=O)c1cccc2cnccc12	116700-36-8	cAMP-Dependent Protein Kinase (PKA) Inhibitors;Inhibitors of Signal Transduction Pathways
BB-28-MC54	DDAWTSCZLAACFR-GVUKDKGQSA-N	N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(-c3ccc([C@H]4CC[C@H](C(=O)O)CC4)cc3)nc(C(F)(F)F)n2)cc1	1595145-44-0	GPBAR1 agonist
OD-09-LH57	DDIDOUDEMUIUGR-PMERELPUSA-N	CCOC(=O)C[C@H](NC(=O)CN(CCCOC)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c1ccc(OC)cc1		
EC-60-IX15	DDKGKOOLFLYZDL-UHFFFAOYSA-N	O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12	485-63-2	Macrophage Migration Inhibitory Factor (MIF) Inhibitors;Tyrosinase Inhibitors;Melanin Inhibitors
YD-71-BE10	DDKHTWASHUKHLD-UHFFFAOYSA-N	Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)cnc12	1279829-87-6	Serum/Glucocorticoid-Regulated Kinase 1 (SGK1) Inhibitors
EB-98-LS52	DDKOMKXCUXCQBS-UHFFFAOYSA-O	C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1	50510-07-1	Muscarinic receptor agonist
EB-09-JJ93	DDNCQMVWWZOMLN-IRLDBZIGSA-N	CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32	115986-87-3	Nav1.8 (SNS/PN3) Sodium Channel Blockers;Phosphodiesterase I Inhibitors
AD-55-EA62	DDOQBQRIEWHWBT-GSVOUGTGSA-N	N[C@H](CCP(=O)(O)O)C(=O)O		
AF-65-CU85	DDOQBQRIEWHWBT-UHFFFAOYSA-N	NC(CCP(=O)(O)O)C(=O)O	20263-07-4	mgluR6 Antagonists
AE-21-BF25	DDOQBQRIEWHWBT-VKHMYHEASA-N	N[C@@H](CCP(=O)(O)O)C(=O)O	145236-29-9	mgluR4 Agonists;mgluR8 Agonists
S0-EE-XMXE	DDPFCUXJEFSBMK-FQEVSTJZSA-N	C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21		
GD-39-YG36	DDPFCUXJEFSBMK-HXUWFJFHSA-N	C[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21		
KB-45-CF78	DDRPLKODWUPIEW-UHFFFAOYSA-N	O=c1oc(Cc2ccccc2)nc2ccccc12		
DE-86-XV75	DDUHZTYCFQRHIY-RBHXEPJQSA-N	COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O	107912-37-8	Keratin 12 modulator
BF-69-DX62	DDVVRHNNOPQPGB-UHFFFAOYSA-N	Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1	470689-87-3	Chemokine CCR5 Antagonists
AF-00-QK19	DDYJDIHOSRTMSE-FLIBITNWSA-N	C=CCN1C(=O)CS/C1=N\\NC(=S)NC	87958-67-6	Apoptosis Inducers
UE-02-UW61	DETOMBLLEOZTMZ-UHFFFAOYSA-N	Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1	1857417-13-0	Menin inhibitor
OB-17-DQ74	DEVSOMFAQLZNKR-RJRFIUFISA-N	O=C(/C=C\\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1	1393477-72-9	Exportin 1 inhibitor
PE-69-DO79	DEVUYWTZRXOMSI-UHFFFAOYSA-N	NS(=O)(=O)Nc1ccccc1	15959-53-2	carbonic anhydrase inhibitor
BA-84-WN26	DFBIRQPKNDILPW-KTGKZQHOSA-N	CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1CC1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O	38748-32-2	ERCC3 (TFIIH subunit)
BE-47-IP08	DFDGRKNOFOJBAJ-UHFFFAOYSA-N	CC1(c2ccccc2)OC(C(=O)O)=CC1=O	72420-38-3	GPR109A agonist
DE-80-BU08	DFNOJNBNTVQPCA-UHFFFAOYSA-N	Nc1c(C(=O)Nc2c(F)cc(F)cc2Br)sc2nc3c(cc12)CCC3	497061-48-0	ATOX1 inhibitor
HB-19-DP22	DFNZYFAJQPLJFI-UHFFFAOYSA-N	C=Cc1cncc2c1CCOC2=O	439-89-4	IL-6 Production Inhibitors;TNF-alpha Production Inhibitors;Glucocorticoid Receptor agonist;IL-6 Production Inhibitors;TNF-alpha Production Inhibitors;Glucocorticoid Receptor agonist
AD-88-WG84	DFOVLSMXPWPCFH-UHFFFAOYSA-N	CCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1	423735-93-7	PAR-1 antagonist
GF-73-HI61	DFQKZFFVISYVDA-YFBXQHAESA-N	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)c1c(Cl)cccc1Cl	151594-01-3	Caspase 1 (IL-1beta Converting Enzyme) Inhibitors
CB-20-ND22	DFQQRCOUHDEARR-VXKWHMMOSA-N	CC(C)C[C@H](NP(=O)(O)CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O		Endothelin-Converting Enzyme (ECE) Inhibitors
CF-90-DA50	DFTOOBKXSNAAPW-ADTLFGHVSA-N	CC(C)C[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@H]1CCOC1O	602307-45-9	mu-Calpain (Calpain-1) Inhibitors;m-Calpain (Calpain-2) Inhibitors
AC-91-WE67	DFYRUELUNQRZTB-UHFFFAOYSA-N	COc1cc(C(C)=O)ccc1O	16522-48-8	NADPH Oxidase Inhibitors
YA-71-LR91	DGCDINFBQBAGEV-DZGCQCFKSA-N	COCc1nnc(NC(=O)[C@H](c2ccc(-c3nnn(C)n3)cc2)[C@H]2CCC(F)(F)C2)s1		
AB-51-WV08	DGENZVKCTGIDRZ-UHFFFAOYSA-N	O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1	885101-89-3	FFAR1 agonist;Free Fatty Acid Receptor 1 (FFAR1;GPR40) Agonists
DC-05-LU10	DGGLFHJMXJUSDG-HNNXBMFYSA-N	Cc1ccccc1[C@H](CC(=O)O)NC(=O)c1cc(=O)n(-c2ccccc2F)[nH]1		
BC-52-WF67	DGMKFQYCZXERLX-UHFFFAOYSA-N	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	24485-90-3	CCK2 (CCKB/Gastrin) Antagonists
CD-30-JO39	DHBIDMNRDQKQRD-UHFFFAOYSA-N	O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(nnn2-c2ncc(F)cn2)C1		P2RX7 antagonist
BD-69-YD09	DHEMNTLAGYUASY-BABZEESQSA-N	CO[C@H]1C[C@@H](C)C/C(C)=C/[C@@H](CC(C)=O)C(=O)C[C@H](O)[C@@H](C)[C@@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@H]1[C@@H](OC)C[C@H]2C	124554-37-6	Neurotrophic Agents
FE-31-JU80	DHJQWBSZKBDBFP-UHFFFAOYSA-N	NC(CC1CCCCC1CCP(=O)(O)O)C(=O)O		
AC-55-CK61	DHKKONBXGAAFTB-OTYYAQKOSA-N	COc1cc(/C=C2\\CCC/C(=C\\c3ccc(O)c(OC)c3)C2=O)ccc1O	579-23-7	TNF Expression Inhibitors;Antiinflammatory Drugs;Breast Cancer-Resistant Protein (BCRP;ABCG2) Inhibitors
BD-59-TG01	DHMLNZRDVQLQBB-UHFFFAOYSA-N	COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1	155204-23-2	alpha-Adrenoceptor Antagonists
XA-82-BM12	DHSASSJDMAHICE-UHFFFAOYSA-N	O=c1occ2c3c(ccc(O)c13)Oc1ccc(O)cc1-2		TLR2/4 pathway antagonist
GF-98-RS57	DHSUYTOATWAVLW-WFVMDLQDSA-N	CC1(C)C[C@@H]1C(=O)N/C(=C\\CCCCSC[C@H](N)C(=O)O)C(=O)O	81129-83-1	Dehydropeptidase I Inhibitors
RA-60-MZ29	DHXKRMSKXLDZGY-UHFFFAOYSA-N	CC(C)c1c(-c2ccccc2)[nH]c2c(C#N)cnn2c1=O		KDM5A pan Inhibitor
RB-06-YP44	DIHXJZHAIHGSAW-UHFFFAOYSA-N	N=C(N)NC(=N)Nc1cccc(Cl)c1	2113-05-5	5-HT3 receptor agonist
CA-66-YB17	DJBNUMBKLMJRSA-UHFFFAOYSA-N	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	54143-55-4	Nav1.5 (Cardiac/SkMII) Sodium Channel Blockers
MC-36-PM07	DJCVSFWGKYHMKH-YVMONPNESA-N	O=C(O)/C(S)=C/c1ccc(I)cc1	179528-45-1	Calpain Inhibitors
EE-13-PS05	DJLOPBNMNYCRDV-SQHAQQRYSA-N	Cc1cccc(C[C@H](Nc2ccc3c(c2)C(=O)OC3(C)C)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1		Cathepsin L Inhibitors
BD-04-IN11	DJMHJHDYEXNPEH-UHFFFAOYSA-N	O=C1CN=C(c2ccccc2)c2oc3ccc(Br)cc3c2N1		P2X4 Receptor Antagonists
NA-30-EF36	DJOVLOYCGXNVPI-UHFFFAOYSA-N	CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1	1801787-56-3	WDR5 inhibitor;WDR5 Inhibitor
DA-28-TM43	DJWHAISGEPYECC-UHFFFAOYSA-N	N#Cc1ccc(-c2cnc3ccc(NC4CCCCC4)nn23)cc1	1012345-05-9	Interleukin-1 Receptor-Associated Kinase (IRAK) Inhibitors
AD-14-QD12	DKBJBZGJYZAELL-UHFFFAOYSA-N	CC(C)(O)CCCc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2c1		T-cell protein tyrosine phosphatase inhibitor;Protein tyrosine phosphatase-1B inhibitor
CB-24-FA25	DKGZKTPJOSAWFA-UHFFFAOYSA-N	O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1		
DD-31-LY65	DKHGMERMDICWDU-GHDNBGIDSA-N	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O		
AA-56-KV80	DKMACHNQISHMDN-RPLLCQBOSA-N	CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1	1266467-63-3	Orexin OX-1 Antagonists;Orexin OX-2 Antagonists
DA-39-AJ98	DKMFBWQBDIGMHM-UHFFFAOYSA-N	CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1	1622-79-3	DRD2 antagonist
EF-01-LB20	DKNWSYNQZKUICI-UHFFFAOYSA-N	NC12CC3CC(CC(C3)C1)C2	102395-13-1	Dopamine Receptor Agonists;NMDA Antagonists;M2 Channel Inhibitors
AD-92-QZ55	DKORMNNYNRPTBJ-UHFFFAOYSA-N	Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc4nc(C)ccc4O)c3c2)c1		
JA-80-KW72	DKSWXNFPYZCJFU-UHFFFAOYSA-N	Cn1ncnc1COc1nn2c(-c3ccccc3)nnc2c2c1C1CCC2CC1		
S0-EE-YFM9	DKTDTIMJXXTKNI-UHFFFAOYSA-N	CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cnc23)c1	1351087-93-8	troponin 1 interacting kinase inhibitor
MA-06-DJ95	DKXHSOUZPMHNIZ-UHFFFAOYSA-N	O=C1NCCc2[nH]c(-c3ccncc3)cc21	845538-12-7	Inhibitors of Signal Transduction Pathways;Cell Division Cycle 7-Related Protein Kinase (CDC7) Inhibitors
AB-05-JR93	DKYWVDODHFEZIM-UHFFFAOYSA-N	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	154907-35-4	Non-Steroidal Antiinflammatory Drugs
XD-44-FJ34	DKZGKUZHMHEHBU-UHFFFAOYSA-N	Cc1nc(NC(=O)NCC(=O)N(C)C)sc1-c1ccc(S(C)(=O)=O)c(F)c1		Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors
YD-49-HM53	DKZYXHCYPUVGAF-JCNLHEQBSA-N	CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1	1431697-89-0	MELK inhibitor
KA-27-KH73	DLMBMHOJKBPKLK-UHFFFAOYSA-N	CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1	1320266-08-7	camk1 gene inhibitor
BC-45-VY95	DMDGGSIALPNSEE-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	135-09-1	Carbonic anhydrase inhibitor
DA-05-NN93	DMIDPTCQPIJYFE-UHFFFAOYSA-N	O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1	1687736-54-4	protein arginine methyltransferase 3 inhibitor;PRMT3 inhibitor
OD-47-WT51	DMJWENQHWZZWDF-PKOBYXMFSA-N	CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21	112108-01-7	selective dopamine D1/D5 receptor antagonist
DE-48-HZ49	DMMILYKXNCVKOJ-UHFFFAOYSA-N	O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1	702674-56-4	PKB beta/Akt2 Inhibitors
UF-06-JB00	DNBCCTCVENITSE-VAWYXSNFSA-N	CCOC(=O)Nc1ccc(C(=O)/C=C/c2cc(N3CCOCC3)c3ccccc3n2)cc1		Heat Shock Protein 70 (hsp70) Inducers;TNF-alpha Production Inhibitors;Heat Shock Protein 70 (hsp70) Inducers;TNF-alpha Production Inhibitors
GE-29-BW54	DNDWVUOVTWIWKZ-UHFFFAOYSA-N	COCCNc1cc(NC(=O)N2CCCc3cc(CN(C)C(C)=O)c(C=O)nc32)ncc1C#N		ATP competitive inhibitor
BA-44-SG89	DNHZIQUHIDDATB-UHFFFAOYSA-N	Cc1cc(OCc2nc(-c3ccc(OC(C)C)nc3)c(-c3ccc(OC(F)(F)F)cc3)o2)ccc1OCC(=O)O	870637-90-4	
EA-86-QK08	DNJCYUFEKRPSFY-UHFFFAOYSA-N	CC(=O)c1ccc(OCCCOc2cc(NC(=O)C(=O)O)c(C)cc2Br)c(CCC(F)(F)F)c1O	109683-31-0	Leukotriene Antagonists;Platelet-Activating Factor Receptor (PAFR) Antagonists;Phospholipase A2 (PLA2) Inhibitors;Non-Steroidal Antiinflammatory Drugs
TD-48-XJ84	DNLUVZFMNAQCGT-UHFFFAOYSA-N	COc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(C#N)cc1		
IA-97-VE31	DNODJHQYSZVNMH-UHFFFAOYSA-N	Nc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	1547162-46-8	CRBN neomorph;E3 ligase inhibitor
QC-10-TY16	DNORZUSMZSZZKU-UHFFFAOYSA-N	CCOC(=O)C1(CCCCCc2ccc(Cl)cc2)CO1	78573-55-4	Carnitine O-Palmitoyltransferase Inhibitors;Antioxidants;Carnitine O-Palmitoyltransferase Inhibitors;Antioxidants
VE-15-RK04	DNUXGDOJLQYUTO-UHFFFAOYSA-N	Brc1ccc2[nH]c3cnccc3c2c1	59444-69-8	
DA-19-AJ18	DOBMPNYZJYQDGZ-UHFFFAOYSA-N	O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O	66-76-2	NADPH Quinone Oxidoreductase 1 (NQO1) Inhibitors;Anticoagulant;Vitamin K Epoxide Reductase (VKER, VKOR) Inhibitors
NE-34-OZ69	DOKZLKDGUQWMSX-HKBQPEDESA-N	OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1	944328-88-5	ADP ribosylation factor 1 inhibitor
BA-70-LV41	DOUMFZQKYFQNTF-WUTVXBCWSA-N	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	20283-92-5	Angiogenesis Inhibitors;Antioxidants;4-aminobutyrate transaminase inhibitor;Angiogenesis Inhibitors;Antioxidants;4-aminobutyrate transaminase inhibitor
AA-42-JP76	DOUYETYNHWVLEO-UHFFFAOYSA-N	CC(C)Cn1cnc2c(N)nc3ccccc3c21	9050-31-1	TLR7 Receptor Agonists;Interferon Inducers
AA-14-SG39	DOWDJFVLAJDWNC-OAQYLSRUSA-N	O=C(O)[C@@H](CCCN1C(=O)c2ccccc2S1(=O)=O)NS(=O)(=O)c1ccc(Oc2ccccc2)cc1		
